time_tuple,weather_summary,temperature,pressure,humidity,visibility,wind_speed,wind_direction,cloud_coverage
2017-10-13 04:20:00,Clear,282.96,1017.0,81,10000.0,4.6,280.0,0
2017-10-13 05:20:00,Clear,281.95,1017.0,93,10000.0,4.1,270.0,0
2017-10-13 06:20:00,Clouds,281.96,1018.0,93,,2.6,260.0,32
2017-10-13 07:20:00,Clear,284.16,1019.0,87,10000.0,4.1,280.0,0
2017-10-13 08:20:00,Clear,285.15,1019.0,81,10000.0,3.1,280.0,0
2017-10-13 09:20:00,Clear,285.74,1020.0,82,10000.0,3.6,260.0,0
2017-10-13 10:20:00,Clouds,286.53,1020.0,71,10000.0,3.6,270.0,75
2017-10-13 11:20:00,Clouds,287.15,1020.0,71,10000.0,3.6,240.0,75
2017-10-13 12:20:00,Clouds,287.54,1020.0,72,10000.0,5.1,250.0,75
2017-10-13 13:20:00,Clouds,287.54,1020.0,67,10000.0,5.1,250.0,75
2017-10-13 14:20:00,Clouds,287.15,1020.0,76,10000.0,4.1,230.0,75
2017-10-13 15:20:00,Clouds,286.56,1020.0,87,10000.0,3.6,220.0,75
2017-10-13 16:20:00,Clouds,285.75,1020.0,87,10000.0,4.6,220.0,75
2017-10-13 17:20:00,Clouds,286.15,1020.0,87,10000.0,4.1,220.0,75
2017-10-13 18:20:00,Clouds,286.15,1020.0,87,10000.0,5.1,210.0,90
2017-10-13 19:20:00,Mist,286.15,1019.0,93,10000.0,5.1,210.0,90
2017-10-13 20:20:00,Drizzle,286.15,1019.0,93,2500.0,5.7,210.0,90
2017-10-13 21:20:00,Mist,286.15,1018.0,100,4000.0,4.6,210.0,90
2017-10-13 22:20:00,Mist,286.74,1018.0,93,4500.0,5.1,220.0,90
2017-10-13 22:50:00,Mist,286.74,1018.0,93,4800.0,6.7,230.0,90
2017-10-14 00:51:45,Rain,287.252,1028.87,93,,7.01,236.5,92
2017-10-14 01:52:30,Rain,287.942,1028.59,92,,7.42,255.5,92
2017-10-14 02:49:01,Rain,287.942,1028.59,92,,7.42,255.5,92
2017-10-14 03:51:47,Rain,287.942,1028.59,92,,7.42,255.5,92
2017-10-14 04:51:32,Rain,288.133,1028.28,91,,6.81,250.002,88
2017-10-14 05:51:18,Rain,288.133,1028.28,91,,6.81,250.002,88
2017-10-14 06:52:30,Rain,288.133,1028.28,91,,6.81,250.002,88
2017-10-14 07:20:00,Mist,288.36,1017.0,100,8000.0,6.7,240.0,75
2017-10-14 07:50:49,Rain,288.83099999999996,1028.88,90,,7.83,252.50099999999998,92
2017-10-14 09:20:00,Mist,288.74,1018.0,93,7000.0,7.2,250.0,90
2017-10-14 10:20:00,Mist,289.15,1018.0,93,6000.0,7.7,240.0,90
2017-10-14 11:20:00,Mist,288.74,1018.0,93,5000.0,7.2,250.0,90
2017-10-14 12:20:00,Mist,288.93,1018.0,88,10000.0,7.7,250.0,75
2017-10-14 13:20:00,Mist,289.33,1018.0,88,10000.0,6.2,270.0,75
2017-10-14 14:20:00,Drizzle,289.15,1019.0,100,4500.0,6.7,270.0,75
2017-10-14 15:20:00,Mist,288.74,1019.0,93,9000.0,5.1,260.0,75
2017-10-14 16:20:00,Drizzle,288.74,1019.0,93,4000.0,6.2,250.0,75
2017-10-14 17:20:00,Mist,288.15,1020.0,100,9000.0,6.2,250.0,75
2017-10-14 18:20:00,Mist,288.15,1020.0,100,6000.0,6.2,240.0,75
2017-10-14 19:20:00,Drizzle,288.15,1020.0,93,4000.0,6.2,240.0,75
2017-10-14 20:20:00,Mist,288.15,1020.0,93,8000.0,5.7,250.0,75
2017-10-14 21:20:00,Mist,287.74,1020.0,93,6000.0,5.7,250.0,75
2017-10-14 22:20:00,Rain,287.53,1020.0,93,10000.0,6.2,250.0,75
2017-10-14 23:20:00,Mist,288.15,1020.0,93,10000.0,6.7,250.0,75
2017-10-15 00:20:00,Mist,287.33,1020.0,100,10000.0,5.7,260.0,75
2017-10-15 01:20:00,Drizzle,287.33,1020.0,100,8000.0,5.1,260.0,75
2017-10-15 02:20:00,Mist,286.94,1021.0,100,10000.0,3.6,310.0,75
2017-10-15 03:20:00,Drizzle,285.92,1022.0,93,10000.0,3.6,310.0,90
2017-10-15 04:20:00,Clouds,285.93,1022.0,93,10000.0,3.6,300.0,75
2017-10-15 05:20:00,Clouds,285.93,1023.0,93,10000.0,2.6,280.0,75
2017-10-15 06:20:00,Clouds,285.54,1023.0,100,10000.0,2.1,280.0,75
2017-10-15 07:20:00,Clouds,286.13,1023.0,93,10000.0,1.0,240.0,75
2017-10-15 08:20:00,Clouds,286.74,1023.0,100,10000.0,2.6,210.0,90
2017-10-15 09:20:00,Clouds,287.75,1023.0,100,10000.0,2.6,200.0,90
2017-10-15 10:20:00,Clouds,288.35,1023.0,100,10000.0,1.5,190.0,75
2017-10-15 11:20:00,Mist,288.74,1023.0,93,10000.0,3.1,200.0,75
2017-10-15 12:20:00,Mist,288.75,1022.0,87,10000.0,5.1,200.0,75
2017-10-15 13:20:00,Mist,288.16,1022.0,93,10000.0,6.2,200.0,75
2017-10-15 14:20:00,Mist,288.17,1021.0,93,4000.0,5.1,190.0,75
2017-10-15 15:20:00,Mist,287.17,1021.0,100,4800.0,6.7,190.0,75
2017-10-15 16:20:00,Fog,286.96,1021.0,100,9000.0,5.1,200.0,75
2017-10-15 17:20:00,Mist,286.36,1021.0,100,2000.0,5.1,200.0,75
2017-10-15 18:20:00,Fog,286.36,1020.0,100,150.0,4.6,180.0,90
2017-10-15 19:20:00,Mist,286.15,1020.0,100,3500.0,5.1,170.0,75
2017-10-15 20:20:00,Mist,286.35,1019.0,100,4000.0,6.2,190.0,40
2017-10-15 21:20:00,Mist,286.76,1018.0,100,4000.0,5.1,190.0,20
2017-10-15 22:20:00,Mist,286.96,1018.0,100,4500.0,3.1,200.0,0
2017-10-15 23:20:00,Mist,286.96,1018.0,93,6000.0,3.6,210.0,0
2017-10-16 00:20:00,Mist,285.95,1018.0,100,9000.0,4.6,230.0,0
2017-10-16 01:20:00,Mist,285.53,1017.0,93,10000.0,3.6,220.0,0
2017-10-16 02:20:00,Mist,286.18,1017.0,100,8000.0,3.6,230.0,0
2017-10-16 03:20:00,Mist,286.39,1017.0,93,6000.0,2.6,220.0,20
2017-10-16 04:20:00,Mist,286.58,1017.0,100,6000.0,4.6,220.0,75
2017-10-16 05:20:00,Mist,286.36,1017.0,93,5000.0,3.6,230.0,75
2017-10-16 06:20:00,Mist,286.96,1017.0,100,4000.0,4.1,230.0,75
2017-10-16 07:20:00,Mist,287.35,1018.0,93,4500.0,4.1,230.0,75
2017-10-16 08:20:00,Mist,287.74,1018.0,93,4000.0,3.1,230.0,90
2017-10-16 09:20:00,Mist,288.15,1018.0,93,4800.0,3.1,250.0,75
2017-10-16 10:20:00,Mist,288.13,1019.0,82,9000.0,3.6,270.0,75
2017-10-16 11:20:00,Mist,288.33,1019.0,82,10000.0,4.1,280.0,90
2017-10-16 12:20:00,Mist,288.54,1019.0,82,10000.0,3.6,270.0,75
2017-10-16 13:20:00,Mist,288.74,1019.0,82,10000.0,3.1,230.0,75
2017-10-16 14:20:00,Clouds,288.54,1019.0,82,10000.0,3.6,240.0,75
2017-10-16 15:20:00,Clouds,288.15,1019.0,82,10000.0,2.6,220.0,40
2017-10-16 16:20:00,Clear,287.16,1019.0,87,10000.0,3.1,230.0,0
2017-10-16 17:20:00,Mist,286.57,1019.0,93,8000.0,2.1,210.0,36
2017-10-16 18:20:00,Mist,285.95,1020.0,93,4000.0,2.6,230.0,36
2017-10-16 19:20:00,Mist,285.14,1020.0,100,2500.0,3.1,240.0,68
2017-10-16 20:20:00,Mist,284.73,1020.0,100,1000.0,2.1,220.0,68
2017-10-16 21:20:00,Mist,284.92,1019.0,100,1800.0,3.1,190.0,75
2017-10-16 22:20:00,Mist,285.32,1019.0,93,2500.0,4.6,180.0,75
2017-10-16 23:20:00,Mist,286.13,1018.0,93,3000.0,5.1,170.0,75
2017-10-17 00:21:00,Mist,285.94,1018.0,100,4000.0,6.2,180.0,0
2017-10-17 01:20:00,Mist,285.76,1017.0,100,,3.1,140.0,12
2017-10-17 02:20:00,Mist,285.95,1017.0,100,4000.0,5.7,170.0,12
2017-10-17 03:20:00,Mist,286.55,1016.0,100,2500.0,4.6,200.0,40
2017-10-17 04:20:00,Mist,286.35,1016.0,100,3500.0,3.6,200.0,0
2017-10-17 05:20:00,Mist,287.14,1015.0,93,4800.0,4.1,210.0,0
2017-10-17 06:20:00,Mist,287.15,1015.0,93,4800.0,3.1,200.0,0
2017-10-17 07:20:00,Mist,287.34,1016.0,93,10000.0,3.6,220.0,0
2017-10-17 08:20:00,Mist,288.15,1016.0,82,10000.0,6.2,240.0,0
2017-10-17 09:20:00,Clear,288.15,1016.0,82,10000.0,6.7,240.0,0
2017-10-17 10:20:00,Mist,288.15,1016.0,82,10000.0,7.2,250.0,75
2017-10-17 11:20:00,Clouds,288.15,1016.0,82,10000.0,7.7,240.0,75
2017-10-17 12:20:00,Clouds,288.15,1015.0,82,10000.0,6.7,240.0,75
2017-10-17 13:20:00,Clouds,287.76,1015.0,82,10000.0,6.2,230.0,75
2017-10-17 14:20:00,Mist,287.76,1014.0,82,10000.0,6.7,240.0,75
2017-10-17 15:20:00,Clouds,287.15,1014.0,76,10000.0,5.7,230.0,75
2017-10-17 16:20:00,Clouds,286.56,1014.0,82,10000.0,6.2,230.0,75
2017-10-17 17:20:00,Clouds,285.96,1014.0,82,10000.0,6.2,230.0,75
2017-10-17 18:20:00,Clouds,285.96,1014.0,82,10000.0,5.7,230.0,40
2017-10-17 19:20:00,Clouds,285.16,1014.0,87,10000.0,6.2,230.0,40
2017-10-17 20:20:00,Clouds,285.15,1014.0,87,10000.0,5.1,230.0,40
2017-10-17 21:20:00,Clouds,285.36,1014.0,87,10000.0,6.2,230.0,75
2017-10-17 22:20:00,Clouds,284.96,1013.0,87,10000.0,6.2,220.0,75
2017-10-17 23:20:00,Clouds,284.96,1014.0,87,10000.0,6.2,220.0,40
2017-10-18 00:20:00,Clear,284.75,1013.0,87,10000.0,6.2,230.0,0
2017-10-18 01:20:00,Clear,284.96,1013.0,87,10000.0,6.7,230.0,0
2017-10-18 02:20:00,Clouds,284.96,1013.0,87,10000.0,7.2,240.0,75
2017-10-18 03:20:00,Clouds,285.15,1013.0,87,10000.0,7.2,240.0,75
2017-10-18 04:20:00,Clouds,285.36,1013.0,87,10000.0,5.7,240.0,75
2017-10-18 05:20:00,Clouds,285.36,1013.0,81,10000.0,6.2,250.0,75
2017-10-18 06:20:00,Mist,285.55,1013.0,82,10000.0,5.1,250.0,75
2017-10-18 07:20:00,Drizzle,285.34,1014.0,82,10000.0,5.1,250.0,75
2017-10-18 08:20:00,Drizzle,286.15,1014.0,82,10000.0,4.1,250.0,75
2017-10-18 09:20:00,Clouds,286.15,1014.0,82,10000.0,3.6,250.0,75
2017-10-18 10:20:00,Clouds,286.34,1014.0,82,10000.0,3.1,260.0,75
2017-10-18 11:20:00,Mist,286.14,1014.0,82,10000.0,2.1,250.0,75
2017-10-18 12:20:00,Rain,286.15,1015.0,93,10000.0,2.6,250.0,75
2017-10-18 13:20:00,Rain,286.15,1015.0,93,10000.0,2.1,230.0,75
2017-10-18 14:20:00,Rain,285.75,1015.0,87,10000.0,2.1,240.0,75
2017-10-18 15:20:00,Rain,285.75,1015.0,93,,1.87,289.003,92
2017-10-18 16:20:00,Rain,285.34,1015.0,93,10000.0,1.16,7.00046,75
2017-10-18 17:20:00,Rain,284.74,1015.0,100,9000.0,0.5,270.0,75
2017-10-18 18:20:00,Rain,284.54,1016.0,100,6000.0,0.5,20.0,75
2017-10-18 19:20:00,Rain,284.13,1016.0,100,8000.0,1.0,90.0,75
2017-10-18 20:20:00,Rain,284.14,1016.0,100,6000.0,1.0,80.0,75
2017-10-18 21:20:00,Rain,284.34,1016.0,100,5000.0,1.0,120.0,75
2017-10-18 22:20:00,Rain,284.33,1016.0,100,6000.0,2.1,120.0,90
2017-10-18 23:20:00,Mist,284.54,1016.0,100,8000.0,1.5,110.0,75
2017-10-19 00:20:00,Mist,284.54,1016.0,93,10000.0,2.1,120.0,90
2017-10-19 01:20:00,Mist,284.33,1016.0,93,10000.0,3.1,100.0,75
2017-10-19 02:20:00,Mist,284.33,1016.0,93,10000.0,2.6,100.0,75
2017-10-19 03:20:00,Mist,284.13,1016.0,93,8000.0,2.6,100.0,75
2017-10-19 04:20:00,Fog,283.72,1016.0,93,6000.0,4.6,90.0,90
2017-10-19 05:20:00,Drizzle,283.53,1016.0,93,6000.0,6.2,90.0,90
2017-10-19 06:20:00,Rain,283.32,1017.0,93,8000.0,5.7,100.0,75
2017-10-19 07:20:00,Rain,283.13,1017.0,93,10000.0,4.6,100.0,90
2017-10-19 08:20:00,Drizzle,283.74,1017.0,100,10000.0,4.6,90.0,90
2017-10-19 09:20:00,Drizzle,283.94,1017.0,100,5000.0,4.6,90.0,90
2017-10-19 10:20:00,Mist,284.54,1017.0,93,7000.0,3.1,100.0,90
2017-10-19 11:20:00,Drizzle,284.74,1017.0,93,4500.0,4.6,110.0,75
2017-10-19 12:20:00,Drizzle,285.15,1017.0,93,6000.0,5.7,110.0,75
2017-10-19 13:20:00,Clouds,284.93,1017.0,87,10000.0,4.6,120.0,75
2017-10-19 14:20:00,Clouds,284.73,1017.0,87,10000.0,4.6,110.0,75
2017-10-19 15:20:00,Clouds,284.54,1017.0,93,10000.0,4.1,110.0,75
2017-10-19 16:20:00,Clouds,284.54,1016.0,93,10000.0,4.1,100.0,75
2017-10-19 17:20:00,Clouds,284.33,1016.0,93,10000.0,5.7,110.0,75
2017-10-19 18:20:00,Clouds,284.14,1016.0,87,10000.0,6.2,110.0,75
2017-10-19 19:20:00,Clouds,283.93,1016.0,87,10000.0,6.2,110.0,75
2017-10-19 20:20:00,Clouds,283.54,1016.0,93,10000.0,5.1,110.0,40
2017-10-19 21:20:00,Clouds,283.54,1016.0,93,10000.0,6.7,110.0,75
2017-10-19 22:20:00,Clouds,284.33,1016.0,87,10000.0,6.7,120.0,75
2017-10-19 23:20:00,Clouds,284.54,1015.0,93,10000.0,7.2,110.0,75
2017-10-20 00:20:00,Clouds,284.54,1015.0,93,10000.0,6.7,120.0,20
2017-10-20 01:20:00,Clouds,284.54,1015.0,93,10000.0,6.2,110.0,75
2017-10-20 02:20:00,Mist,284.54,1014.0,87,10000.0,7.2,110.0,75
2017-10-20 03:20:00,Mist,284.54,1014.0,93,10000.0,7.7,120.0,75
2017-10-20 04:20:00,Mist,284.73,1014.0,93,10000.0,6.7,110.0,75
2017-10-20 05:20:00,Mist,284.74,1013.0,93,8000.0,6.7,110.0,90
2017-10-20 06:20:00,Mist,285.15,1013.0,93,4000.0,5.7,110.0,90
2017-10-20 07:20:00,Mist,285.15,1013.0,93,3000.0,6.7,120.0,90
2017-10-20 08:20:00,Mist,285.15,1013.0,100,1500.0,6.7,120.0,90
2017-10-20 09:20:00,Mist,285.56,1013.0,93,2000.0,6.7,120.0,90
2017-10-20 10:20:00,Mist,285.56,1013.0,93,2500.0,7.7,120.0,90
2017-10-20 11:20:00,Mist,285.56,1013.0,100,1800.0,7.7,120.0,90
2017-10-20 12:20:00,Mist,285.36,1013.0,93,4000.0,6.7,120.0,75
2017-10-20 13:20:00,Mist,285.15,1013.0,93,2500.0,6.7,130.0,75
2017-10-20 14:20:00,Mist,285.15,1013.0,93,2000.0,5.7,120.0,75
2017-10-20 15:20:00,Mist,285.15,1013.0,93,2000.0,6.2,120.0,75
2017-10-20 16:20:00,Drizzle,285.15,1013.0,93,2000.0,4.6,120.0,75
2017-10-20 17:20:00,Drizzle,285.15,1013.0,93,2000.0,4.1,120.0,75
2017-10-20 18:20:00,Rain,285.15,1012.0,93,2500.0,5.7,90.0,75
2017-10-20 19:20:00,Rain,285.15,1012.0,93,3500.0,6.7,90.0,75
2017-10-20 20:20:00,Rain,285.15,1012.0,93,3500.0,5.7,90.0,75
2017-10-20 21:20:00,Rain,285.15,1012.0,93,3000.0,4.6,110.0,75
2017-10-20 22:20:00,Rain,284.74,1012.0,93,3500.0,4.6,110.0,75
2017-10-20 23:20:00,Mist,285.15,1012.0,93,3000.0,4.6,110.0,75
2017-10-21 00:20:00,Mist,284.74,1012.0,100,3000.0,4.6,110.0,75
2017-10-21 01:20:00,Drizzle,285.15,1012.0,100,2600.0,3.1,120.0,75
2017-10-21 01:50:00,Mist,285.15,1012.0,100,3000.0,3.1,110.0,75
2017-10-21 02:51:00,Drizzle,284.74,1012.0,100,3500.0,2.6,100.0,75
2017-10-21 04:20:00,Drizzle,284.54,1012.0,100,3500.0,1.0,130.0,75
2017-10-21 05:20:00,Drizzle,284.54,1012.0,93,5000.0,1.5,80.0,75
2017-10-21 06:20:00,Drizzle,284.54,1012.0,93,7000.0,2.1,70.0,75
2017-10-21 06:50:00,Mist,284.53,1013.0,93,8000.0,3.1,80.0,75
2017-10-21 08:20:00,Mist,284.54,1013.0,93,7000.0,3.6,80.0,75
2017-10-21 09:20:00,Drizzle,284.74,1013.0,93,4500.0,3.1,90.0,75
2017-10-21 10:20:00,Drizzle,284.74,1013.0,93,4500.0,3.1,90.0,75
2017-10-21 11:20:00,Drizzle,285.15,1013.0,100,3500.0,2.6,110.0,75
2017-10-21 12:20:00,Drizzle,285.15,1013.0,100,2000.0,1.5,130.0,75
2017-10-21 13:20:00,Mist,285.15,1013.0,100,7000.0,2.6,120.0,75
2017-10-21 14:31:00,Drizzle,285.15,1013.0,100,1200.0,2.6,140.0,75
2017-10-21 15:20:00,Drizzle,284.54,1013.0,100,1500.0,2.6,130.0,75
2017-10-21 16:20:00,Drizzle,284.74,1013.0,93,5000.0,2.1,160.0,75
2017-10-21 17:20:00,Drizzle,283.93,1013.0,93,7000.0,3.6,150.0,75
2017-10-21 18:20:00,Mist,283.93,1013.0,87,10000.0,4.1,150.0,75
2017-10-21 19:20:00,Mist,284.34,1013.0,87,10000.0,5.7,130.0,75
2017-10-21 20:20:00,Mist,284.33,1012.0,93,10000.0,6.7,130.0,75
2017-10-21 21:20:00,Mist,284.54,1012.0,93,10000.0,7.2,130.0,75
2017-10-21 22:20:00,Mist,284.34,1012.0,93,10000.0,7.2,120.0,75
2017-10-21 23:20:00,Mist,284.54,1011.0,93,10000.0,7.2,130.0,75
2017-10-22 00:20:00,Rain,284.54,1011.0,93,9000.0,6.7,130.0,75
2017-10-22 01:20:00,Rain,284.34,1010.0,93,9000.0,7.2,120.0,75
2017-10-22 02:20:00,Rain,284.34,1010.0,93,8000.0,7.2,130.0,75
2017-10-22 03:20:00,Rain,284.34,1010.0,93,8000.0,7.7,140.0,75
2017-10-22 04:20:00,Rain,284.15,1009.0,93,6000.0,6.7,140.0,75
2017-10-22 05:20:00,Rain,284.15,1009.0,93,8000.0,6.2,130.0,75
2017-10-22 06:20:00,Rain,283.75,1009.0,93,8000.0,5.7,140.0,75
2017-10-22 07:20:00,Mist,283.94,1009.0,93,10000.0,2.6,150.0,75
2017-10-22 08:20:00,Rain,284.14,1009.0,93,10000.0,1.5,200.0,75
2017-10-22 09:21:00,Drizzle,283.93,1009.0,93,10000.0,1.0,170.0,75
2017-10-22 10:22:00,Drizzle,284.32,1008.0,87,10000.0,1.5,150.0,75
2017-10-22 11:20:00,Drizzle,284.73,1008.0,93,10000.0,2.6,170.0,75
2017-10-22 12:21:00,Mist,284.92,1008.0,87,10000.0,2.1,150.0,75
2017-10-22 13:22:00,Mist,284.93,1008.0,87,10000.0,3.6,190.0,75
2017-10-22 14:20:00,Rain,284.74,1008.0,93,10000.0,2.6,210.0,75
2017-10-22 15:20:00,Clouds,284.15,1008.0,87,10000.0,2.6,200.0,75
2017-10-22 16:20:00,Drizzle,282.95,1009.0,93,10000.0,1.5,200.0,75
2017-10-22 17:20:00,Clear,282.75,1009.0,87,10000.0,2.1,190.0,0
2017-10-22 18:20:00,Fog,282.15,1009.0,93,10000.0,1.5,220.0,0
2017-10-22 19:20:00,Fog,280.94,1009.0,93,10000.0,2.1,190.0,0
2017-10-22 20:20:00,Fog,280.94,1009.0,93,10000.0,1.5,170.0,40
2017-10-22 21:20:00,Fog,281.31,1009.0,81,10000.0,2.1,120.0,75
2017-10-22 22:20:00,Fog,281.31,1010.0,93,10000.0,2.6,100.0,75
2017-10-22 23:20:00,Mist,281.12,1010.0,100,10000.0,3.1,140.0,0
2017-10-23 00:20:00,Mist,281.13,1010.0,100,10000.0,0.5,210.0,75
2017-10-23 01:20:00,Rain,281.53,1010.0,100,10000.0,2.1,130.0,75
2017-10-23 02:20:00,Rain,281.93,1010.0,100,10000.0,2.1,140.0,75
2017-10-23 03:20:00,Mist,281.92,1010.0,93,10000.0,2.1,110.0,75
2017-10-23 04:20:00,Fog,281.52,1011.0,100,10000.0,2.6,90.0,75
2017-10-23 05:20:00,Mist,281.72,1011.0,100,8000.0,3.1,80.0,75
2017-10-23 06:26:00,Rain,281.92,1012.0,93,9000.0,4.1,80.0,75
2017-10-23 07:21:00,Rain,282.13,1013.0,93,8000.0,4.6,90.0,75
2017-10-23 08:20:00,Rain,282.74,1013.0,93,10000.0,5.1,80.0,75
2017-10-23 09:20:00,Rain,283.34,1014.0,87,10000.0,5.1,80.0,75
2017-10-23 10:20:00,Drizzle,283.54,1015.0,93,10000.0,5.7,80.0,75
2017-10-23 11:20:00,Rain,283.33,1015.0,87,10000.0,7.2,80.0,75
2017-10-23 12:20:00,Rain,282.93,1016.0,87,10000.0,7.7,80.0,75
2017-10-23 13:20:00,Rain,282.74,1016.0,87,10000.0,8.7,90.0,75
2017-10-23 14:20:00,Clouds,282.54,1017.0,87,10000.0,7.2,80.0,75
2017-10-23 15:20:00,Clouds,281.93,1018.0,81,10000.0,6.2,80.0,75
2017-10-23 16:20:00,Clouds,281.13,1019.0,87,10000.0,6.7,80.0,75
2017-10-23 17:20:00,Rain,281.13,1020.0,87,10000.0,6.7,80.0,75
2017-10-23 18:20:00,Rain,280.74,1021.0,93,10000.0,6.7,80.0,75
2017-10-23 19:20:00,Rain,280.13,1021.0,87,10000.0,6.2,80.0,90
2017-10-23 20:20:00,Clouds,279.92,1021.0,87,10000.0,6.2,80.0,90
2017-10-23 21:20:00,Clouds,280.13,1022.0,87,10000.0,6.7,90.0,90
2017-10-23 22:20:00,Clouds,280.33,1022.0,87,10000.0,5.1,90.0,90
2017-10-23 23:20:00,Clouds,280.33,1022.0,93,10000.0,4.6,80.0,75
2017-10-24 00:20:00,Clouds,280.33,1022.0,87,10000.0,6.2,90.0,75
2017-10-24 01:20:00,Clouds,280.52,1023.0,81,10000.0,5.7,100.0,75
2017-10-24 02:20:00,Clouds,280.72,1022.0,81,10000.0,6.2,100.0,75
2017-10-24 03:20:00,Clouds,280.72,1022.0,81,10000.0,6.7,100.0,75
2017-10-24 04:20:00,Clouds,280.51,1022.0,81,10000.0,6.2,110.0,75
2017-10-24 05:20:00,Clouds,280.72,1022.0,81,10000.0,6.7,110.0,75
2017-10-24 06:20:00,Rain,280.72,1022.0,87,10000.0,7.2,110.0,75
2017-10-24 07:20:00,Rain,280.72,1023.0,87,10000.0,6.7,110.0,75
2017-10-24 08:20:00,Rain,281.11,1022.0,81,10000.0,8.2,130.0,75
2017-10-24 09:20:00,Clouds,281.92,1021.0,87,10000.0,8.7,130.0,75
2017-10-24 10:20:00,Rain,282.72,1022.0,76,10000.0,7.7,140.0,75
2017-10-24 11:20:00,Clouds,282.73,1021.0,81,10000.0,7.7,150.0,75
2017-10-24 12:20:00,Drizzle,282.93,1021.0,81,10000.0,7.7,150.0,75
2017-10-24 13:20:00,Clouds,282.73,1020.0,81,10000.0,7.7,150.0,75
2017-10-24 14:20:00,Rain,282.54,1019.0,93,10000.0,9.8,140.0,75
2017-10-24 15:20:00,Rain,282.54,1018.0,93,10000.0,10.3,140.0,75
2017-10-24 16:20:00,Rain,282.33,1018.0,93,9000.0,9.8,140.0,75
2017-10-24 17:20:00,Rain,282.32,1017.0,93,8000.0,8.7,150.0,75
2017-10-24 18:20:00,Rain,282.52,1016.0,93,4000.0,9.3,150.0,75
2017-10-24 19:20:00,Rain,282.72,1015.0,100,2000.0,9.8,160.0,90
2017-10-24 20:20:00,Drizzle,282.92,1014.0,100,7000.0,7.7,170.0,90
2017-10-24 21:20:00,Drizzle,283.72,1013.0,100,4500.0,6.7,180.0,75
2017-10-24 22:20:00,Drizzle,284.12,1012.0,100,3000.0,6.7,180.0,75
2017-10-24 23:20:00,Drizzle,284.72,1011.0,93,2500.0,5.7,190.0,75
2017-10-25 00:20:00,Drizzle,285.53,1011.0,100,2500.0,4.6,220.0,75
2017-10-25 01:20:00,Rain,286.54,1011.0,93,8000.0,5.7,230.0,75
2017-10-25 02:20:00,Fog,286.73,1011.0,100,7000.0,4.6,230.0,75
2017-10-25 03:20:00,Rain,287.15,1011.0,100,9000.0,5.1,240.0,75
2017-10-25 04:20:00,Rain,287.15,1011.0,93,9000.0,3.6,250.0,75
2017-10-25 05:20:00,Rain,287.15,1011.0,93,10000.0,4.1,230.0,75
2017-10-25 06:20:00,Mist,286.74,1010.0,93,10000.0,3.6,210.0,75
2017-10-25 07:20:00,Rain,287.15,1010.0,93,10000.0,4.6,200.0,75
2017-10-25 08:20:00,Drizzle,287.15,1008.0,93,2000.0,6.2,190.0,75
2017-10-25 09:20:00,Mist,287.54,1007.0,93,10000.0,9.3,220.0,75
2017-10-25 10:20:00,Drizzle,287.54,1007.0,93,8000.0,10.8,230.0,75
2017-10-25 11:20:00,Rain,287.35,1007.0,93,10000.0,10.8,230.0,75
2017-10-25 12:20:00,Rain,286.93,1007.0,87,10000.0,8.7,260.0,75
2017-10-25 13:20:00,Rain,285.54,1009.0,82,10000.0,7.7,300.0,75
2017-10-25 14:20:00,Rain,285.34,1010.0,76,10000.0,7.7,290.0,75
2017-10-25 15:20:00,Clouds,285.15,1011.0,87,10000.0,5.1,280.0,40
2017-10-25 16:20:00,Rain,284.34,1012.0,81,10000.0,6.2,270.0,75
2017-10-25 17:20:00,Clouds,284.36,1013.0,87,10000.0,5.1,270.0,20
2017-10-25 18:20:00,Clear,284.15,1013.0,87,10000.0,5.1,270.0,0
2017-10-25 19:20:00,Clouds,284.15,1014.0,87,10000.0,5.1,260.0,20
2017-10-25 20:20:00,Clouds,284.56,1015.0,87,10000.0,5.7,270.0,75
2017-10-25 21:20:00,Clouds,284.56,1015.0,87,10000.0,5.1,260.0,40
2017-10-25 22:20:00,Clouds,284.36,1015.0,87,10000.0,5.1,270.0,20
2017-10-25 23:20:00,Clouds,284.15,1016.0,87,10000.0,5.7,260.0,20
2017-10-26 00:20:00,Clouds,284.36,1016.0,87,10000.0,5.1,260.0,20
2017-10-26 01:20:00,Clouds,284.15,1016.0,87,10000.0,6.2,260.0,40
2017-10-26 02:20:00,Clouds,284.15,1016.0,87,10000.0,5.1,260.0,20
2017-10-26 03:20:00,Clouds,283.97,1016.0,93,10000.0,5.1,260.0,20
2017-10-26 04:20:00,Clouds,283.76,1016.0,93,10000.0,5.1,260.0,40
2017-10-26 05:20:00,Clouds,284.15,1016.0,87,10000.0,5.7,260.0,40
2017-10-26 06:20:00,Clouds,284.15,1016.0,87,10000.0,5.7,260.0,75
2017-10-26 07:20:00,Clear,284.56,1016.0,87,10000.0,6.7,250.0,0
2017-10-26 08:20:00,Clear,285.15,1016.0,81,10000.0,7.7,250.0,0
2017-10-26 09:20:00,Clouds,285.15,1016.0,87,10000.0,6.2,250.0,75
2017-10-26 10:20:00,Clouds,285.35,1016.0,81,,6.7,270.0,80
2017-10-26 11:20:00,Clouds,286.15,1015.0,82,10000.0,6.2,270.0,75
2017-10-26 12:20:00,Clouds,286.15,1015.0,76,10000.0,6.2,260.0,75
