name,date,hour,capacity,num_users,traffic,traffic_class
Door Maps,2018-05-01,7,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,8,1.0,1.0,1.0,Busy
Door Maps,2018-05-01,9,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,10,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,11,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,12,1.0,1.0,1.0,Busy
Door Maps,2018-05-01,13,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,14,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,15,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,16,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,17,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,18,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,19,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,20,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,21,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,22,1.0,0.0,0.0,Completely free
Door Maps,2018-05-01,23,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,0,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,2,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,3,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,4,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,5,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,6,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,7,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,8,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,9,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,10,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,11,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,12,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,13,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,14,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,15,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,16,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,17,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,18,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,19,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,20,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,21,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,22,1.0,0.0,0.0,Completely free
Door Maps,2018-05-02,23,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,0,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,1,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,4,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,5,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,6,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,7,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,8,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,9,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,10,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,11,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,12,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,13,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,14,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,15,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,16,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,17,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,18,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,19,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,20,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,21,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,22,1.0,0.0,0.0,Completely free
Door Maps,2018-05-03,23,1.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,0,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,1,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,2,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,3,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,4,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,5,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,6,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,7,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-01,8,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,9,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,10,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,11,4.0,4.0,1.0,Busy
Dubliners Old Sign,2018-05-01,12,4.0,2.0,0.5,Getting busy
Dubliners Old Sign,2018-05-01,13,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,14,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,15,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,16,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-01,17,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,18,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,19,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,20,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,21,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,22,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-01,23,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,0,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,2,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,3,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,4,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,5,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,6,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,7,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-02,8,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,9,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,10,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-02,11,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,12,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,13,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,14,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-02,15,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,16,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,17,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,18,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,19,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,20,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,21,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,22,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-02,23,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,0,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,1,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,4,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,5,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,6,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,7,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,8,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,9,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,10,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,11,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,12,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,13,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,14,4.0,2.0,0.5,Getting busy
Dubliners Old Sign,2018-05-03,15,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-03,16,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-03,17,4.0,1.0,0.25,Free
Dubliners Old Sign,2018-05-03,18,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,19,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,20,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,21,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,22,4.0,0.0,0.0,Completely free
Dubliners Old Sign,2018-05-03,23,4.0,0.0,0.0,Completely free
Dv Anlæg,2018-05-01,0,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,1,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,2,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,3,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,4,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,5,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,6,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,7,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,8,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,9,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,10,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,11,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,12,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,13,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,14,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,15,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,16,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,17,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,18,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,19,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,20,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,21,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,22,0.0,0.0,,Busy
Dv Anlæg,2018-05-01,23,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,0,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,2,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,3,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,4,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,5,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,6,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,7,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,8,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,9,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,10,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,11,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,12,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,13,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,14,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,15,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,16,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,17,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,18,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,19,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,20,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,21,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,22,0.0,0.0,,Busy
Dv Anlæg,2018-05-02,23,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,0,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,1,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,4,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,5,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,6,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,7,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,8,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,9,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,10,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,11,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,12,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,13,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,14,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,15,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,16,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,17,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,18,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,19,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,20,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,21,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,22,0.0,0.0,,Busy
Dv Anlæg,2018-05-03,23,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,0,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,1,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,2,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,3,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,4,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,5,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,6,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,7,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,8,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,9,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,10,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,11,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,12,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,13,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,14,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,15,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,16,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,17,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,18,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,19,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,20,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,21,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,22,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-01,23,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,0,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,2,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,3,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,4,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,5,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,6,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,7,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,8,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,9,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,10,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,11,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,12,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,13,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,14,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,15,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,16,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,17,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,18,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,19,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,20,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,21,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,22,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-02,23,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,0,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,1,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,4,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,5,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,6,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,7,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,8,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,9,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,10,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,11,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,12,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,13,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,14,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,15,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,16,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,17,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,18,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,19,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,20,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,21,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,22,0.0,0.0,,Busy
Dyssegårdsparken,2018-05-03,23,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,0,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,1,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,2,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,3,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,4,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,5,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,6,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,7,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,8,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,9,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,10,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,11,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,12,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,13,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,14,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,15,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,16,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,17,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,18,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,19,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,20,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,21,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,22,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-01,23,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,0,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,2,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,3,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,4,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,5,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,6,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,7,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,8,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,9,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,10,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,11,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,12,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,13,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,14,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,15,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,16,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,17,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,18,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,19,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,20,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,21,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,22,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-02,23,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,0,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,1,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,4,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,5,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,6,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,7,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,8,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,9,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,10,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,11,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,12,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,13,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,14,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,15,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,16,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,17,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,18,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,19,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,20,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,21,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,22,0.0,0.0,,Busy
"ENIGMA - museum for post, tele & kommunikation",2018-05-03,23,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,0,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,1,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,2,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,3,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,4,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,5,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,6,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,7,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,8,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,9,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,10,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,11,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,12,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,13,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,14,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,15,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,16,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,17,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,18,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,19,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,20,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,21,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,22,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-01,23,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,0,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,2,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,3,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,4,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,5,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,6,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,7,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,8,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,9,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,10,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,11,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,12,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,13,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,14,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,15,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,16,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,17,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,18,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,19,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,20,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,21,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,22,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-02,23,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,0,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,1,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,4,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,5,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,6,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,7,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,8,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,9,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,10,0.0,0.0,,Busy
Edition Copenhagen A/S,2018-05-03,11,0.0,0.0,,Busy
